sku ,standard_price,on_hand_stock_value,inventory_units_on_hand,average_monthly_usage,october_demand,november_demand,december_demand,january_demand,february_demand,march_demand,april_demand,may_demand,june_demand,july_demand,august_demand,september_demand,annual_demand,average_monthly_usage_trend,supplier_on_time_delivery,demand_variability_cov,lead_time_days
38342.23635,6,3889.54746,664,2894,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,1736.4,20836.8,-0.4,0.77,0.52,8
5955.445524,17,5217.518081,309,5166,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,3099.6,37195.2,-0.4,0.77,0.68,2
38880.52514,7,19081.22632,2932,3994,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,4792.8,57513.6,0.2,0.77,0.35,33
56336.00866,7,14472.65405,2210,3986,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,119580,1.5,1,0.22,38
32535.36267,7,28362.67474,4087,3986,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,7174.8,86097.6,0.8,1,0.22,72
747.6157018,5,34245.97485,6576,3986,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,9965,119580,1.5,1,0.22,102
72476.04079,13,31282.80758,2384,3986,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,57398.4,0.2,1,0.22,52
74396.47976,18,45283.88126,2454,3986,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,28699.2,-0.4,1,0.22,58
44305.27234,7,18206.73771,2509,3986,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,2391.6,28699.2,-0.4,1,0.22,45
30446.83697,6,16734.65591,2663,3986,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,4783.2,57398.4,0.2,1,0.22,45
80233.63754,11,5720.445679,524,3816,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,8395.2,100742.4,1.2,1,0.62,5
89338.77263,8,13450.97613,1763,1892,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,18163.2,-0.2,1,1.02,21
92952.96023,10,29324.81338,3061,4398,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,2638.8,31665.6,-0.4,0.88,0.55,27
35927.35771,7,5501.505134,794,3476,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,4866.4,58396.8,0.4,1,0.39,11
41997.10601,6,3253.606032,551,4650,8370,8370,8370,8370,8370,8370,8370,8370,8370,8370,8370,8370,100440,0.8,1,0.44,5
23278.46785,11,35675.63589,3169,4762,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,10476.4,125716.8,1.2,1,0.32,42
8431.172843,7,56798.45057,7619,7300,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,10950,131400,0.5,1,0.71,32
80109.94767,9,27367.09564,3193,5764,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,3458.4,41500.8,-0.4,0.82,0.35,28
49467.87115,6,15955.1348,2633,2458,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,4424.4,53092.8,0.8,1,0.7,32
12338.91806,10,20838.59181,2135,4844,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,8719.2,104630.4,0.8,1,0.44,21
31398.63195,16,121482.6315,7537,6258,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,2503.2,30038.4,-0.6,1,0.45,61
18136.1648,6,11892.49223,2144,6210,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,1863,22356,-0.7,0.87,0.35,16
60478.8553,7,7079.004213,975,7640,13752,13752,13752,13752,13752,13752,13752,13752,13752,13752,13752,13752,165024,0.8,1,0.41,6
97672.2991,7,5591.790073,812,6396,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,14071.2,168854.4,1.2,1,0.51,5
53498.3392,5,89424.6024,17024,6670,10005,10005,10005,10005,10005,10005,10005,10005,10005,10005,10005,10005,120060,0.5,0.88,0.45,100
25048.87383,7,16090.94074,2338,7414,18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,222420,1.5,1,0.67,10
91487.04292,15,177154.2713,12075,8812,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,10574.4,126892.8,0.2,1,0.95,35
80947.58702,9,95814.93873,10325,7358,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,4414.8,52977.6,-0.4,1,0.45,65
71829.76937,17,48070.3359,2894,13104,19656,19656,19656,19656,19656,19656,19656,19656,19656,19656,19656,19656,235872,0.5,1,0.24,19
64596.80984,6,16631.91985,2623,9814,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,17665.2,211982.4,0.8,1,0.27,16
79974.57181,5,108400.3926,21221,12926,32315,32315,32315,32315,32315,32315,32315,32315,32315,32315,32315,32315,387780,1.5,1,0.27,90
10644.09722,7,12803.25129,1711,13880,24984,24984,24984,24984,24984,24984,24984,24984,24984,24984,24984,24984,299808,0.8,0.85,0.48,5
10448.96367,7,6337.234787,884,4100,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,39360,-0.2,0.82,0.77,6
34924.93689,9,28623.44155,3247,14512,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,31926.4,383116.8,1.2,0.82,0.37,11
53642.5735,11,37631.74994,3467,10372,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,22818.4,273820.8,1.2,1,0.63,12
30629.55147,15,97438.9116,6314,18764,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,15011.2,180134.4,-0.2,1,0.35,21
90821.14854,8,11936.99756,1575,16354,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,6541.6,78499.2,-0.6,1,0.28,6
16008.34214,24,225666.0851,9519,20242,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,44532.4,534388.8,1.2,1,0.54,21
61431.51228,6,490624.0338,76673,96244,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,173239.2,2078870.4,0.8,0.82,0.39,35
7168.284088,22,3487.394381,158,914,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,1279.6,15355.2,0.4,0.7,0.8,5
61513.44926,24,2256.837185,93,542,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,16260,1.5,0.7,0.8,5
96698.57672,18,1397.291745,79,380,228,228,228,228,228,228,228,228,228,228,228,228,2736,-0.4,0.7,0.8,5
43993.27283,97,544.6564903,6,34,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,734.4,0.8,0.7,0.8,5
7989.807903,5,325.7221836,60,300,660,660,660,660,660,660,660,660,660,660,660,660,7920,1.2,0.7,0.8,5
91785.33863,6,58.2384036,10,50,15,15,15,15,15,15,15,15,15,15,15,15,180,-0.7,0.7,0.8,5
54483.07648,13,406.9805554,31,82,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,295.2,-0.7,0.77,1.12,8
10401.57273,31,35.34453992,1,10,4,4,4,4,4,4,4,4,4,4,4,4,48,-0.6,0.77,0.25,8
65498.0716,49,183.0287192,4,34,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,326.4,-0.2,0.77,0.25,8
20079.17189,24,28.59588254,1,10,14,14,14,14,14,14,14,14,14,14,14,14,168,0.4,0.77,0.25,8
24990.97608,28,202.4626731,7,26,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,561.6,0.8,0.77,0.83,8
11568.84245,6,81.01690833,13,26,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,686.4,1.2,0.77,1.44,8
84047.34263,7,69.37842881,10,26,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,686.4,1.2,0.77,1.08,8
97265.62288,23,27.18778548,1,10,15,15,15,15,15,15,15,15,15,15,15,15,180,0.5,0.77,0.25,8
41592.17978,62,67.86777205,1,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,0.77,0.25,8
91775.97226,34,39.08620661,1,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,0.77,0.25,8
13514.24028,71,76.98230064,1,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,0.77,0.25,8
45713.31833,11,130.9101177,12,26,39,39,39,39,39,39,39,39,39,39,39,39,468,0.5,0.77,1.44,8
8948.118231,28,237.1614943,8,18,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,129.6,-0.4,0.77,1.47,8
46840.29979,33,152.0310554,5,10,12,12,12,12,12,12,12,12,12,12,12,12,144,0.2,0.77,1.47,8
26543.223,28,233.0642207,8,18,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,388.8,0.8,0.77,1.47,8
37521.04229,20,173.1295522,8,18,45,45,45,45,45,45,45,45,45,45,45,45,540,1.5,0.77,1.47,8
36888.23023,30,34.92490435,1,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,0.77,0.25,8
96559.89403,16,19.64650947,1,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,0.77,0.25,8
48413.09986,15,54.52217369,4,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,0.77,1.12,8
69905.31937,8,92.33227689,12,26,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,187.2,-0.4,0.77,1.35,8
35069.67071,17,129.5708052,8,10,16,16,16,16,16,16,16,16,16,16,16,16,192,0.6,0.77,2.48,8
29174.32198,34,38.3000186,1,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,0.77,0.25,8
73991.93826,9,30.71350291,3,10,25,25,25,25,25,25,25,25,25,25,25,25,300,1.5,0.77,0.92,8
59728.2109,5,8.465273541,2,10,3,3,3,3,3,3,3,3,3,3,3,3,36,-0.7,0.77,0.25,8
30893.03415,12,229.5433542,20,18,27,27,27,27,27,27,27,27,27,27,27,27,324,0.5,0.77,3.46,8
13433.72832,5,22.75872473,4,26,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,249.6,-0.2,0.77,0.25,8
48754.45583,460,1178.035991,3,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,0.82,0.24,27
69438.25951,81,47.86823958,1,10,22,22,22,22,22,22,22,22,22,22,22,22,264,1.2,0.82,0.47,3
48521.12752,194,116.7915912,1,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,0.82,0.25,5
10159.67823,47,27.93766649,1,10,18,18,18,18,18,18,18,18,18,18,18,18,216,0.8,1,0.49,3
22636.42443,216,309.9316944,1,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,0.82,1.23,3
79757.16542,21,99.41415295,5,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,1,2,6
38508.48056,24,37.69802111,2,10,12,12,12,12,12,12,12,12,12,12,12,12,144,0.2,0.8,0.98,4
68359.31198,28,965.7601223,34,10,14,14,14,14,14,14,14,14,14,14,14,14,168,0.4,0.85,2.66,28
76115.21441,18,166.5601342,9,10,22,22,22,22,22,22,22,22,22,22,22,22,264,1.2,1,1.09,21
91854.0598,143,270.7966736,2,10,12,12,12,12,12,12,12,12,12,12,12,12,144,0.2,1,1.23,4
78230.81337,18,286.575757,16,10,25,25,25,25,25,25,25,25,25,25,25,25,300,1.5,1,2.48,16
21326.32163,19,8.1410793,0,10,22,22,22,22,22,22,22,22,22,22,22,22,264,1.2,1,0.31,3
2018.018446,316,7308.255619,23,18,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,388.8,0.8,1,1.34,25
27348.24635,531,4196.436177,8,10,16,16,16,16,16,16,16,16,16,16,16,16,192,0.6,0.82,0.74,27
20920.7648,39,17.64900696,0,10,12,12,12,12,12,12,12,12,12,12,12,12,144,0.2,1,0.37,3
95171.47714,37,1186.601051,32,18,27,27,27,27,27,27,27,27,27,27,27,27,324,0.5,0.85,1.37,28
4141.507253,28,24.42573328,1,10,12,12,12,12,12,12,12,12,12,12,12,12,144,0.2,0.8,0.69,3
94901.17871,147,294.6561912,2,18,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,172.8,-0.2,0.8,0.69,4
69218.28128,143,117.5435161,1,18,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,194.4,-0.1,0.85,0.57,2
12028.39964,34,24.83514717,1,34,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,652.8,0.6,1,0.25,2
92084.2001,189,475.2702739,3,26,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,280.8,-0.1,0.7,0.78,3
1132.416829,371,600.6925617,2,18,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,259.2,0.2,1,0.78,3
93549.10259,115,412.262779,4,34,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,897.6,1.2,1,0.68,4
59794.46789,92,4901.579809,53,26,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,374.4,0.2,1,1.06,50
27931.1516,10,202.9660413,20,26,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,249.6,-0.2,1,1.09,17
35673.96558,54,107.1232107,2,18,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,388.8,0.8,0.87,0.69,4
67973.73257,282,8936.993402,32,26,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,187.2,-0.4,1,1.27,25
64792.18691,25,1288.757319,51,34,51,51,51,51,51,51,51,51,51,51,51,51,612,0.5,0.85,1.14,28
54367.23601,22,384.9328893,17,18,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,388.8,0.8,1,1.61,15
32416.58346,28,1211.932898,43,26,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,93.6,-0.7,0.85,1.84,28
78607.59891,25,1122.730382,45,34,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,897.6,1.2,0.85,1.45,28
41576.82015,206,3110.348456,15,18,27,27,27,27,27,27,27,27,27,27,27,27,324,0.5,1,2.73,8
93388.69442,12,134.0556312,11,26,39,39,39,39,39,39,39,39,39,39,39,39,468,0.5,0.85,1.01,10
94298.91717,23,373.0441463,16,18,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,259.2,0.2,0.85,0.97,23
42600.17895,25,1589.416302,63,42,75.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,907.2,0.8,0.85,1.67,28
76119.6571,22,409.2331778,18,18,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,259.2,0.2,0.85,1.1,23
40362.31439,42,47.06616537,1,26,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,187.2,-0.4,1,0.35,3
55607.84764,41,47.88183297,1,18,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,172.8,-0.2,1,0.54,3
67616.65104,74,275.6900678,4,34,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,244.8,-0.4,0.85,0.44,6
54137.96425,22,1067.069569,50,42,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,201.6,-0.6,0.82,1.07,23
50881.52299,143,174.2455615,1,34,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,244.8,-0.4,0.7,0.35,2
16357.87583,43,965.3842642,22,26,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,187.2,-0.4,1,1.03,18
12533.72729,72,456.2927547,6,42,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,1108.8,1.2,1,1.3,3
62403.27701,40,1159.470361,29,82,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,1771.2,0.8,1,0.25,28
82248.32662,1104,3945.172319,4,58,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,278.4,-0.6,0.81,0.5,3
52071.58392,7,173.3175635,25,10,8,8,8,8,8,8,8,8,8,8,8,8,96,-0.2,1,2.48,25
28729.89906,71,3891.496925,54,50,110,110,110,110,110,110,110,110,110,110,110,110,1320,1.2,0.85,0.89,31
52153.34181,30,407.981158,14,50,60,60,60,60,60,60,60,60,60,60,60,60,720,0.2,1,0.25,25
54009.31797,23,1015.252677,43,66,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,475.2,-0.4,0.82,0.68,28
68435.63096,107,4829.923437,45,58,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,835.2,0.2,0.85,0.95,21
13779.47586,383,19022.94018,50,34,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,244.8,-0.4,0.85,1.18,32
2813.969934,22,236.0560045,11,66,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,237.6,-0.7,1,1.37,3
19447.59679,92,735.0355757,8,58,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,626.4,-0.1,1,0.6,5
99849.03071,19,1048.656394,55,42,63,63,63,63,63,63,63,63,63,63,63,63,756,0.5,0.82,1.19,23
10514.99874,7,143.4774455,20,10,6,6,6,6,6,6,6,6,6,6,6,6,72,-0.4,1,1,46
2809.055866,43,1107.329546,26,106,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,1017.6,-0.2,1,0.25,28
13599.73411,27,2387.049481,90,82,205,205,205,205,205,205,205,205,205,205,205,205,2460,1.5,0.85,0.97,28
70304.02287,12,808.4576941,65,82,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,147.6,1771.2,0.8,1,0.68,23
68029.7579,9,2859.027,307,74,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,1598.4,0.8,1,1.35,74
93202.32543,12,278.4553018,22,26,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,249.6,-0.2,1,0.94,22
45879.09284,9,43.02565203,5,58,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,1113.6,0.6,1,0.42,4
27165.81733,31,146.461082,5,34,85,85,85,85,85,85,85,85,85,85,85,85,1020,1.5,1,1.18,3
26443.5343,15,2748.757972,184,106,190.8,190.8,190.8,190.8,190.8,190.8,190.8,190.8,190.8,190.8,190.8,190.8,2289.6,0.8,0.85,1.89,23
43598.46964,93,1545.225046,17,58,145,145,145,145,145,145,145,145,145,145,145,145,1740,1.5,1,0.56,16
64582.05918,27,1397.233607,51,50,70,70,70,70,70,70,70,70,70,70,70,70,840,0.4,1,1.12,28
80846.9168,57,3707.673513,65,66,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,633.6,-0.2,0.75,1.47,17
78905.07537,9,88.24911737,10,98,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,705.6,-0.4,1,1.25,2
23693.3684,47,75.52610757,2,66,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,1108.8,0.4,1,0.19,3
45214.4679,27,1067.726234,39,34,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,244.8,-0.4,0.82,1.05,23
37503.0496,81,542.7920377,7,50,60,60,60,60,60,60,60,60,60,60,60,60,720,0.2,0.73,0.82,4
91457.61403,10,424.619096,42,34,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,367.2,-0.1,1,1.52,20
2890.793752,73,431.2860609,6,74,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,532.8,-0.4,0.75,0.99,2
4972.487359,31,2499.252383,82,90,72,72,72,72,72,72,72,72,72,72,72,72,864,-0.2,0.75,0.88,25
52793.46202,19,8416.300349,441,162,145.8,145.8,145.8,145.8,145.8,145.8,145.8,145.8,145.8,145.8,145.8,145.8,1749.6,-0.1,0.85,2.48,28
39398.79289,19,6465.808706,339,162,291.6,291.6,291.6,291.6,291.6,291.6,291.6,291.6,291.6,291.6,291.6,291.6,3499.2,0.8,0.85,1.89,28
4511.179675,24,85.04178,4,58,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,1252.8,0.8,1,0.49,3
93725.67222,7,1339.104078,187,98,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,1058.4,-0.1,1,0.77,46
39231.86401,69,4332.845182,63,74,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,118.4,1420.8,0.6,0.82,0.68,31
36471.18527,10,403.3821677,41,58,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,835.2,0.2,1,0.73,22
72009.44844,11,47.85365953,4,74,185,185,185,185,185,185,185,185,185,185,185,185,2220,1.5,1,0.42,3
9888.345393,9,170.0192822,20,90,126,126,126,126,126,126,126,126,126,126,126,126,1512,0.4,1,1.02,5
15592.2983,19,9207.46088,483,186,279,279,279,279,279,279,279,279,279,279,279,279,3348,0.5,0.85,2.36,28
52881.43645,8,2747.890085,330,162,259.2,259.2,259.2,259.2,259.2,259.2,259.2,259.2,259.2,259.2,259.2,259.2,3110.4,0.6,1,1.11,43
29759.84406,19,1063.903974,56,146,175.2,175.2,175.2,175.2,175.2,175.2,175.2,175.2,175.2,175.2,175.2,175.2,2102.4,0.2,0.95,0.5,22
17735.99899,33,1585.58381,48,74,111,111,111,111,111,111,111,111,111,111,111,111,1332,0.5,0.85,0.85,23
86716.7742,13,1041.734735,80,98,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,1646.4,0.4,1,1.05,23
56592.45296,11,1216.490979,107,220,484,484,484,484,484,484,484,484,484,484,484,484,5808,1.2,0.85,0.25,28
40235.04519,45,3935.788087,88,220,396,396,396,396,396,396,396,396,396,396,396,396,4752,0.8,0.85,0.25,33
8379.849283,27,1415.775176,52,170,204,204,204,204,204,204,204,204,204,204,204,204,2448,0.2,0.75,1.3,5
49745.15509,28,12137.41236,428,162,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,777.6,-0.6,0.85,2.96,23
81186.83623,10,2546.947117,265,162,194.4,194.4,194.4,194.4,194.4,194.4,194.4,194.4,194.4,194.4,194.4,194.4,2332.8,0.2,0.85,1.74,23
94965.05464,11,809.6130068,74,106,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,763.2,-0.4,1,0.64,21
18878.15735,15,1303.131317,90,130,325,325,325,325,325,325,325,325,325,325,325,325,3900,1.5,0.75,0.85,23
68042.0436,11,1574.457325,137,170,238,238,238,238,238,238,238,238,238,238,238,238,2856,0.4,0.82,1.01,23
42528.76975,15,1189.456249,80,284,227.2,227.2,227.2,227.2,227.2,227.2,227.2,227.2,227.2,227.2,227.2,227.2,2726.4,-0.2,1,0.25,28
66171.33683,23,1397.606284,61,268,214.4,214.4,214.4,214.4,214.4,214.4,214.4,214.4,214.4,214.4,214.4,214.4,2572.8,-0.2,1,0.25,17
42916.78441,7,2404.004719,329,204,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,3916.8,0.6,1,0.77,46
71293.47981,9,1262.857693,140,90,108,108,108,108,108,108,108,108,108,108,108,108,1296,0.2,1,0.96,46
76461.28919,30,1350.991697,45,122,268.4,268.4,268.4,268.4,268.4,268.4,268.4,268.4,268.4,268.4,268.4,268.4,3220.8,1.2,0.7,0.68,15
27362.13935,68,6495.48042,96,106,159,159,159,159,159,159,159,159,159,159,159,159,1908,0.5,0.7,0.68,31
40785.58375,89,2246.646001,25,162,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,1166.4,-0.4,0.82,0.54,7
28756.86246,20,1064.046799,53,178,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,2990.4,0.4,0.83,0.66,13
54531.10639,30,1765.840804,58,178,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,1708.8,-0.2,1,0.66,15
56878.11327,38,319.5117215,8,146,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,2452.8,0.4,0.87,0.72,2
50727.27312,210,2541.25775,12,204,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,3916.8,0.6,0.87,0.36,4
80344.90305,11,91.26226391,8,186,148.8,148.8,148.8,148.8,148.8,148.8,148.8,148.8,148.8,148.8,148.8,148.8,1785.6,-0.2,1,0.29,3
86221.78178,6,90.1303502,15,170,153,153,153,153,153,153,153,153,153,153,153,153,1836,-0.1,0.85,0.25,5
82397.14582,12,1032.575177,87,66,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,475.2,-0.4,0.82,1.16,23
24687.64874,30,6644.578662,223,186,409.2,409.2,409.2,409.2,409.2,409.2,409.2,409.2,409.2,409.2,409.2,409.2,4910.4,1.2,0.71,1.29,23
53178.28644,9,1605.677356,185,114,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,1641.6,0.2,1,1.03,45
